"iso_code","location","date","FirstDate","Day","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","tests_units","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cvd_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_100k","COUNTRY","LOG_TYPE","CATEGORY","MEASURE","TARGETED_POP_GROUP","COMMENTS","SOURCE"
"NZL","New Zealand",2020-03-01,2020-02-28,3,1,0,0,0,0.207,0,0,0,NA,NA,NA,NA,"",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-02,2020-02-28,4,1,0,0,0,0.207,0,0,0,NA,NA,NA,NA,"",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-04,2020-02-28,6,2,1,0,0,0.415,0.207,0,0,NA,NA,NA,NA,"",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-05,2020-02-28,7,3,1,0,0,0.622,0.207,0,0,NA,NA,NA,NA,"",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-06,2020-02-28,8,4,1,0,0,0.829,0.207,0,0,NA,NA,NA,NA,"",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-07,2020-02-28,9,5,1,0,0,1.037,0.207,0,0,NA,NA,NA,NA,"",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-09,2020-02-28,11,0,0,0,0,NA,NA,NA,NA,312,NA,0.065,NA,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-10,2020-02-28,12,0,0,0,0,NA,NA,NA,NA,401,89,0.083,0.018,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-11,2020-02-28,13,0,0,0,0,NA,NA,NA,NA,484,83,0.1,0.017,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-12,2020-02-28,14,0,0,0,0,NA,NA,NA,NA,515,31,0.107,0.006,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Emergency administrative structures activated or established","Yes","National Crisis Management Centre had been activated on 12 March. ""We have multiple streams of work underway in policy, operations, communications and in the legislation space. We are a very large group of public servants working on our Covid-19 response.""","RNZ"
"NZL","New Zealand",2020-03-13,2020-02-28,15,0,0,0,0,NA,NA,NA,NA,550,35,0.114,0.007,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Movement restrictions","Visa restrictions","Yes","Non-residents of New Zealand who have been to China or Iran in the last 14 days will not be allowed to enter the country ","IATA"
"NZL","New Zealand",2020-03-14,2020-02-28,16,6,1,0,0,1.244,0.207,0,0,584,34,0.121,0.007,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Introduction of isolation and quarantine policies","No","All new arrivals from other countries must self-quarantine for 14 days (except for those arriving from selected Pacific countries).","Ministry of Health"
"NZL","New Zealand",2020-03-14,2020-02-28,16,6,1,0,0,1.244,0.207,0,0,584,34,0.121,0.007,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Movement restrictions","Border closure?","Yes","Cruise ships cannot enter to New Zealand¡¦s territorial waters effective from 23:59 Saturday 14 March 2020. This will remain in place until at least 30 June 2020.","Immigration NZ"
"NZL","New Zealand",2020-03-15,2020-02-28,17,8,2,0,0,1.659,0.415,0,0,726,142,0.151,0.029,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-16,2020-02-28,18,0,0,0,0,NA,NA,NA,NA,1051,325,0.218,0.067,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-17,2020-02-28,19,0,0,0,0,NA,NA,NA,NA,1710,659,0.355,0.137,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","No","NZ$12.1 billion package announced to support New Zealanders from the impact of COVID-19 comprising a wage subsidy scheme, leave and self-isolation support & business cash flow and tax measures. ","NZ Treasury"
"NZL","New Zealand",2020-03-18,2020-02-28,20,20,12,0,0,4.147,2.488,0,0,2919,1209,0.605,0.251,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Strengthening the public health system","No","NZ's 2020 flu vaccine campaign will be the biggest ever with 400,000 more vaccines available, compared with last year.","NZ Ministry of Health"
"NZL","New Zealand",2020-03-19,2020-02-28,21,28,8,0,0,5.806,1.659,0,0,4210,1291,0.873,0.268,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","General recommendations","No","New Zealanders are advised not to travel overseas at this time. The New Zealand Government has raised its travel advice to ¡§do not travel¡¨ ¡V the highest level ¡V regardless of destination.","NZ Government"
"NZL","New Zealand",2020-03-19,2020-02-28,21,28,8,0,0,5.806,1.659,0,0,4210,1291,0.873,0.268,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Movement restrictions","Border closure?","Yes","New Zealand's borders are being closed to almost all travellers from 23:59 on Thursday 19 March 2020.","NZ Government"
"NZL","New Zealand",2020-03-19,2020-02-28,21,28,8,0,0,5.806,1.659,0,0,4210,1291,0.873,0.268,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Social distancing","Limit public gatherings","No","Gatherings or events where 500 or more people are together in one place outdoors, or 100 people indoors, at one time should be cancelled. E","NZ Ministry of Health"
"NZL","New Zealand",2020-03-20,2020-02-28,22,39,11,0,0,8.088,2.281,0,0,5764,1554,1.195,0.322,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","NZ Govt and AirNZ have agreed a debt funding agreement through commercial 24-month loan facilities of up to $900 million to allow airline to keep operating and essential routes open","NZ Government"
"NZL","New Zealand",2020-03-20,2020-02-28,22,39,11,0,0,8.088,2.281,0,0,5764,1554,1.195,0.322,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Introduction of isolation and quarantine policies","Yes","All returning residents and citizens must isolate themselves for 14 days upon arrival inc NZ citizens from Tokelau, Cook Islands and Niue travelling to New Zealand","Immigration NZ"
"NZL","New Zealand",2020-03-21,2020-02-28,23,53,14,0,0,10.991,2.903,0,0,6940,1176,1.439,0.244,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Emergency administrative structures activated or established","No","NZ Govt created a 4 level alert system for Covid-19. Currently on Level two ""the risk of community transmission is growing"" but this rating could change at any time. ""It's important to note, that at every alert level supermarkets and essential services, like access to pharmaceuticals will continue. Shop normally. If we do that, our supermarkets will have time to restock their shelves.""","RNZ"
"NZL","New Zealand",2020-03-21,2020-02-28,23,53,14,0,0,10.991,2.903,0,0,6940,1176,1.439,0.244,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","General recommendations","Yes","People over 70 years of age, people who have compromised immunity, are at risk or people who have underlying respiratory conditions should stay at home as much as they can.","NZ Government"
"NZL","New Zealand",2020-03-21,2020-02-28,23,53,14,0,0,10.991,2.903,0,0,6940,1176,1.439,0.244,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Movement restrictions","Domestic travel restrictions","No","People must also limit their movement within New Zealand and cut any non-essential domestic travel","RNZ"
"NZL","New Zealand",2020-03-21,2020-02-28,23,53,14,0,0,10.991,2.903,0,0,6940,1176,1.439,0.244,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Social distancing","Limit public gatherings","Yes","People to start working from home if possible. If people cannot work remotely then employers should allow for shift work, physical distancing within the workplace, staggered meal breaks and flexible leave arrangements.","RNZ"
"NZL","New Zealand",2020-03-21,2020-02-28,23,53,14,0,0,10.991,2.903,0,0,6940,1176,1.439,0.244,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Emergency administrative structures activated or established","Yes","New rules for hospitality sector under Covid-19. People going to bars, restaurants and casinos will be expected to stay at least a metre away from each other, and venues will have to do head counts to make sure there are not >100 people indoors. A register of guest details will also have to be kept for four weeks, including full name, address and contact phone and email details.","RNZ"
"NZL","New Zealand",2020-03-21,2020-02-28,23,53,14,0,0,10.991,2.903,0,0,6940,1176,1.439,0.244,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Social distancing","Limit public gatherings","No","Councils around the country are proactively closing community facilities including swimming pools, libraries, recreation centres, community centres, the City Gallery, museums and venues.","RNZ"
"NZL","New Zealand",2020-03-21,2020-02-28,23,53,14,0,0,10.991,2.903,0,0,6940,1176,1.439,0.244,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","General recommendations","No","Practice social distancing - especially on public transport if possible ","NZ Government"
"NZL","New Zealand",2020-03-21,2020-02-28,23,53,14,0,0,10.991,2.903,0,0,6940,1176,1.439,0.244,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","Business continuity plans should be activated","NZ Government"
"NZL","New Zealand",2020-03-21,2020-02-28,23,53,14,0,0,10.991,2.903,0,0,6940,1176,1.439,0.244,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Strengthening the public health system","Yes","New Zealand rolls out drive-through hubs for testing Covid-19","NZ Herald"
"NZL","New Zealand",2020-03-22,2020-02-28,24,66,13,0,0,13.687,2.696,0,0,8196,1256,1.7,0.26,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Movement restrictions","Domestic travel restrictions","Yes","The Department of Conservation is closing its visitor centres to the public from today, and from tomorrow will cancel all walking hut and campsite bookings for the rest of the season (up to 30 June 2020). Rangers will visit tracks and facilities, alerting people about the changes and checking people are complying.","RNZ"
"NZL","New Zealand",2020-03-22,2020-02-28,24,66,13,0,0,13.687,2.696,0,0,8196,1256,1.7,0.26,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","NZ$16 million reallocated to M?ori communities, businesses as a financial boost","RNZ"
"NZL","New Zealand",2020-03-23,2020-02-28,25,102,36,0,0,21.152,7.465,0,0,9246,1050,1.917,0.218,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Social distancing","Limit public gatherings","Yes","From March 23, non-urgent routine General Practitioner (GP) appointments will increasingly be done by phone, email and video to help protect 'vulnerable patients' from coronavirus","Stuff"
"NZL","New Zealand",2020-03-23,2020-02-28,25,102,36,0,0,21.152,7.465,0,0,9246,1050,1.917,0.218,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Emergency administrative structures activated or established","No","New Zealand's Covid-19 alert level has risen to three and the country will go into a full lockdown at 11.59pm on Wednesday, Prime Minister Jacinda Ardern has confirmed.","RNZ"
"NZL","New Zealand",2020-03-23,2020-02-28,25,102,36,0,0,21.152,7.465,0,0,9246,1050,1.917,0.218,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Lockdown","Partial lockdown","No","At 11.59pm on Wednesday 25th March, New Zealand will go into full lockdown for 4 weeks as we move into Covid-19 alert level 4. New Zealanders who are outside of essential services must stay at home and stop all interactions with others outside of those in your households.","NZ Govt"
"NZL","New Zealand",2020-03-23,2020-02-28,25,102,36,0,0,21.152,7.465,0,0,9246,1050,1.917,0.218,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Social distancing","Limit public gatherings","No","Physical distancing  in place - staff and the public stay 2 metres apart, hand hygiene and cleaning must be maintained. Keeping full details of guests, and keeping people away if they are sick is required.","NZ Govt"
"NZL","New Zealand",2020-03-23,2020-02-28,25,102,36,0,0,21.152,7.465,0,0,9246,1050,1.917,0.218,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Social distancing","Limit public gatherings","No","All indoor and outdoor events cannot proceed, these requirements apply to family and social gatherings such as birthdays, funerals, tangi or weddings. These gatherings can not go ahead. This does not include workplaces of people undertaking essential businesses.
","NZ Govt"
"NZL","New Zealand",2020-03-23,2020-02-28,25,102,36,0,0,21.152,7.465,0,0,9246,1050,1.917,0.218,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Movement restrictions","Domestic travel restrictions","Yes","Public transport will only be available for those working in essential services, for medical reasons, and to get to the supermarket.","NZ Govt"
"NZL","New Zealand",2020-03-23,2020-02-28,25,102,36,0,0,21.152,7.465,0,0,9246,1050,1.917,0.218,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","Support package for Covid-19 rises to NZ$9.3b","NZ Govt"
"NZL","New Zealand",2020-03-24,2020-02-28,26,142,40,0,0,29.447,8.295,0,0,10790,1544,2.238,0.32,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","Mortgage holiday and business finance support schemes to cushion COVID impacts","Beehive - NZ Govt"
"NZL","New Zealand",2020-03-24,2020-02-28,26,142,40,0,0,29.447,8.295,0,0,10790,1544,2.238,0.32,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Awareness campaigns","Yes","Covid-19 info in NZ Sign language (NZ 3rd official language)","NZ Govt"
"NZL","New Zealand",2020-03-25,2020-02-28,27,189,47,0,0,39.193,9.747,0,0,13382,2592,2.775,0.538,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Social distancing","Public services closure?","Yes","Non-essential businesses must now close. All bars, restaurants, cafes, gyms, cinemas, pools, museums, libraries, playgrounds and any other place where the public congregate must close their face to face function.","NZ Govt"
"NZL","New Zealand",2020-03-25,2020-02-28,27,189,47,0,0,39.193,9.747,0,0,13382,2592,2.775,0.538,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Social distancing","Schools closure?","Yes","All schools and early childhood education (ECE) centres will be closed. The upcoming school term break will be brought forward to start on Monday, 30 March. For the remainder of this week and through the term break, schools will establish ways to deliver teaching online and remotely.","NZ Govt"
"NZL","New Zealand",2020-03-25,2020-02-28,27,189,47,0,0,39.193,9.747,0,0,13382,2592,2.775,0.538,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Movement restrictions","Domestic travel restrictions","Yes","Civil Defence Emergency Management director general Sarah Stuart-Black said a state of national emergency was declared at 12.21pm, and applied to all of New Zealand - including the Chatham Islands, Stewart Island and other inhabited islands. A nationwide mobile alert will be issued to all New Zealanders between 6-7pm tonight. The State of Emergency legislation allows it to be in place for seven days and can be extended, said Stuart Black. In a state of emergency, authorities will have powers that are not normally available to them, such as the possibility of military patrols.","NZ Govt"
"NZL","New Zealand",2020-03-25,2020-02-28,27,189,47,0,0,39.193,9.747,0,0,13382,2592,2.775,0.538,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","State of emergency declared","No","Civil Defence Emergency Management (CDEM) director Sarah Stuart-Black said under alert level four, powers under the Civil Defence Act would be enacted, and the country would be in a state of emergency. Stuart-Black said powers under a national state of emergency would ""enable us to be able to close or restrict access to roads or public places, remove or secure dangerous structures or materials, provide rescue, first aid, food, shelter, conserve essential supplies, regulate traffic, dispose of fatalities in terms of people that have passed away or animals, enter into premises to rescue people or save lives, evacuate premises or places, remove vehicles and vessels, requisition equipment and materials and assistance"".","RNZ"
"NZL","New Zealand",2020-03-25,2020-02-28,27,189,47,0,0,39.193,9.747,0,0,13382,2592,2.775,0.538,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","No","Urgent tax measures for economic recovery. Urgent legislation has been passed to support the package of economic and social measures needed to recover from the impact of the coronavirus outbreak.","NZ Govt"
"NZL","New Zealand",2020-03-25,2020-02-28,27,189,47,0,0,39.193,9.747,0,0,13382,2592,2.775,0.538,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","General recommendations","Yes","Advice for families of essential workers or with shared custody agreements","NZ Govt"
"NZL","New Zealand",2020-03-25,2020-02-28,27,189,47,0,0,39.193,9.747,0,0,13382,2592,2.775,0.538,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","The Govt is supporting New Zealanders to stay in their rental properties with a six month freeze on residential rent increases and increased protection from having their tenancies terminated, says the Housing Minister Dr Megan Woods.","NZ Govt"
"NZL","New Zealand",2020-03-25,2020-02-28,27,189,47,0,0,39.193,9.747,0,0,13382,2592,2.775,0.538,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Introduction of isolation and quarantine policies","Yes","everyone arriving into NZ would be screened, and those without self-isolation plans taken to approved facilities around the country. The MoH said campervans set up and on stand by at the ASB showgrounds in Greenlane were part of our precautionary approach to ensuring travellers returning to New Zealand could isolate. Campervans and hotels will be used in Auckland, Wellington and Christchurch as accommodation for people potentially returning to New Zealand from overseas during the Alert Level 4.","Stuff"
"NZL","New Zealand",2020-03-26,2020-02-28,28,262,73,0,0,54.332,15.138,0,0,15499,2117,3.214,0.439,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","$27 million for NGOs and community groups to continue providing essential services. ¡§At COVID-19 Alert Level 4, a range of social services provided by our Non-Government Organisations (NGOs) and community groups remain open and continue to deliver an essential service.¡§They are supporting New Zealanders to stay well during our fight to break the chain of transmission of the virus, which will save lives.

The package supports services that:
Ensure people have access to the food and other goods they need to survive
Provide a place for people to live
Support disabled people to maintain critical wellbeing
Keep families safe from harm and offer crisis support","Beehive - NZ Govt"
"NZL","New Zealand",2020-03-26,2020-02-28,28,262,73,0,0,54.332,15.138,0,0,15499,2117,3.214,0.439,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Strengthening the public health system","Yes","To ensure everybody continues to have access to the prescription medication they need, PHARMAC are temporarily changing the amount pharmacists can dispense at any one time.
Prescriptions will be limited for all funded medicines to a 1-month supply, or a 3-month supply for oral contraceptives.
You will not have to visit your doctor or other prescriber more often.
You will not have to pay any additional charges for filling additional repeat prescriptions, the $5 co-pay for the first time will cover you for your repeats.
People will continue to be able to fill prescriptions at their local pharmacy, though you may have to visit more frequently than previously. Many pharmacies are operating delivery options for vulnerable customers.","NZ Govt"
"NZL","New Zealand",2020-03-27,2020-02-28,29,338,76,0,0,70.092,15.76,0,0,17566,2067,3.643,0.429,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","The Government has made changes to the wage subsidy scheme to help keep businesses and workers connected during this unprecedented time. These changes apply from 4pm Friday 27 March. ","NZ Govt"
"NZL","New Zealand",2020-03-28,2020-02-28,30,416,78,0,0,86.267,16.175,0,0,19375,1809,4.018,0.375,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-29,2020-02-28,31,476,60,1,1,98.709,12.442,0.207,0.207,20293,918,4.208,0.19,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-30,2020-02-28,32,552,76,1,0,114.47,15.76,0.207,0,21684,1391,4.497,0.288,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,NA,NA,NA,NA,NA,NA,NA
"NZL","New Zealand",2020-03-31,2020-02-28,33,647,95,1,0,134.17,19.7,0.207,0,23777,2093,4.931,0.434,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","Tax regulations. Under laws quickly passed before the country entered alert level four, Inland Revenue has the power to write off interest accrued on tax payments due on or after February 14.","RNZ"
"NZL","New Zealand",2020-03-31,2020-02-28,33,647,95,1,0,134.17,19.7,0.207,0,23777,2093,4.931,0.434,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","State of emergency declared","No","State of National Emergency has been extended for another seven days. The seven-day extension means the State of National Emergency will now last until at least 12.21pm on Wednesday 8 April.","RNZ"
"NZL","New Zealand",2020-03-31,2020-02-28,33,647,95,1,0,134.17,19.7,0.207,0,23777,2093,4.931,0.434,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Emergency administrative structures activated or established","No","Top health officials fronted this morning as the Epidemic Response Committee held its first public meeting via video conference. The committee was set up to ensure the government's response to Covid-19 is still scrutinised while Parliament is adjourned.","RNZ"
"NZL","New Zealand",2020-03-31,2020-02-28,33,647,95,1,0,134.17,19.7,0.207,0,23777,2093,4.931,0.434,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Strengthening the public health system","Yes","Pharmac eases restrictions on cancer drugs during Covid-19 pandemic","RNZ"
"NZL","New Zealand",2020-04-01,2020-02-28,34,647,0,1,0,134.17,0,0.207,0,26339,2562,5.462,0.531,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Testing policy","Yes","New testing guideline revealed today means anyone with respiratory symptoms consistent with the disease should be considered for testing. Previously, testing was largely targeted at people who have been overseas or in contact with a confirmed case, although doctors had discretion to test anyway if the virus was suspected.","MoH "
"NZL","New Zealand",2020-04-01,2020-02-28,34,647,0,1,0,134.17,0,0.207,0,26339,2562,5.462,0.531,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Public health measures","Awareness campaigns","No","New Zealanders in their 20s are the age group with the biggest numbers of Covid-19 and are ""the vector for transmission"", Prime Minister Jacinda Ardern says.","RNZ"
"NZL","New Zealand",2020-04-01,2020-02-28,34,647,0,1,0,134.17,0,0.207,0,26339,2562,5.462,0.531,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","The prime minister also said industry leaders had been asked to find infrastructure projects that were ready to start as soon as industry gears up again. ""Work is also under way to speed up consents for the development of infrastructure projects during the recovery from Covid-19 to provide jobs and stimulate our economy.""","RNZ"
"NZL","New Zealand",2020-04-01,2020-02-28,34,647,0,1,0,134.17,0,0.207,0,26339,2562,5.462,0.531,"tests performed",4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,"New Zealand","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","The government has changed immigration rules to help supermarkets cope with labour shortages.","RNZ"
